DATA_BASE;TIPO_DESENROLA;UNIDADE_FEDERACAO;COD_CONGLOMERADO_FINANCEIRO;NOME_CONGLOMERADO_FINANCEIRO;NUMERO_OPERACOES;VOLUME_OPERACOES
202312;1;DF;51750;BANCO SICOOB;15;19106,13
202312;1;DF;30173;BANRISUL;3;6104,16
202312;1;DF;49906;BB;481;615941,46
202312;1;DF;30290;BMG;232;315300,66
202312;1;DF;10045;BRADESCO;96;97379,50
202312;1;DF;31976;BRB;240;319732,16
202312;1;DF;49944;BTG PACTUAL;1066;1562069,79
202312;1;DF;52072;C6 BANK;102;111278,00
202312;1;DF;51626;CAIXA ECONÔMICA FEDERAL;489;535655,81
202312;1;DF;1187961;CC DISTRITO FEDERAL E ENTORNO;3;4934,19
202312;1;DF;37079720;CCLA SICOOB CREDIJUSTRA;1;1503,14
202312;1;DF;694877;COOP SICOOB EXECUTIVO LTDA.;1;1063,17
202312;1;DF;51884;INTER;943;1275884,41
202312;1;DF;10069;ITAU;310;357993,05
202312;1;DF;52058;NUBANK;1245;1367263,43
202312;1;DF;30379;SANTANDER;309;376344,28
202312;1;DF;5856736;SICOOB EMPRESARIAL;2;4546,68
202312;1;DF;51011;VOTORANTIM;17;20856,84
202312;1;ES;51750;BANCO SICOOB;52;75221,46
202312;1;ES;30173;BANRISUL;1;4768,99
202312;1;ES;49906;BB;189;236443,05
202312;1;ES;30290;BMG;154;225460,53
202312;1;ES;10045;BRADESCO;111;121812,96
202312;1;ES;31976;BRB;3;11591,13
202312;1;ES;49944;BTG PACTUAL;754;1094203,80
202312;1;ES;52072;C6 BANK;51;61204,29
202312;1;ES;51626;CAIXA ECONÔMICA FEDERAL;421;455636,05
202312;1;ES;4751713;CC INV DE RONDÔNIA - SICOOB CREDJURD;1;1426,85
202312;1;ES;51884;INTER;534;723761,72
202312;1;ES;10069;ITAU;210;289607,09
202312;1;ES;52058;NUBANK;894;980323,14
202312;1;ES;30379;SANTANDER;204;259202,70
202312;1;ES;51011;VOTORANTIM;13;19020,63
202312;1;GO;51750;BANCO SICOOB;17;22560,28
202312;1;GO;30173;BANRISUL;6;10724,12
202312;1;GO;49906;BB;397;536715,17
202312;1;GO;30290;BMG;278;373327,93
202312;1;GO;10045;BRADESCO;175;182096,75
202312;1;GO;31976;BRB;51;65609,60
202312;1;GO;49944;BTG PACTUAL;1339;1778266,64
202312;1;GO;52072;C6 BANK;166;196846,72
202312;1;GO;51626;CAIXA ECONÔMICA FEDERAL;676;704508,74
202312;1;GO;1187961;CC DISTRITO FEDERAL E ENTORNO;2;1750,68
202312;1;GO;33579731;CCLA CENTRO-SUL GOIANO;1;1115,70
202312;1;GO;2282709;COOP CENTRO NORTE BRASILEIRO;3;2921,87
202312;1;GO;51884;INTER;1025;1378459,87
202312;1;GO;10069;ITAU;524;631984,17
202312;1;GO;52058;NUBANK;1427;1531976,75
202312;1;GO;30379;SANTANDER;385;439256,59
202312;1;GO;51011;VOTORANTIM;25;37826,97
202312;1;MA;51750;BANCO SICOOB;7;12830,17
202312;1;MA;30173;BANRISUL;5;7965,38
202312;1;MA;49906;BB;732;820716,64
202312;1;MA;4913711;BCO DO EST. DO PA S.A.;1;3707,29
202312;1;MA;30290;BMG;129;159239,36
202312;1;MA;10045;BRADESCO;207;230586,37
202312;1;MA;31976;BRB;6;3463,75
202312;1;MA;49944;BTG PACTUAL;780;1020663,28
202312;1;MA;52072;C6 BANK;72;75276,02
202312;1;MA;51626;CAIXA ECONÔMICA FEDERAL;412;490701,47
202312;1;MA;51884;INTER;636;706707,75
202312;1;MA;10069;ITAU;174;198614,13
202312;1;MA;52058;NUBANK;1164;1181464,32
202312;1;MA;30379;SANTANDER;262;256406,53
202312;1;MA;51011;VOTORANTIM;13;20237,65
202312;1;MG;51750;BANCO SICOOB;152;209794,28
202312;1;MG;30173;BANRISUL;10;17523,75
202312;1;MG;49906;BB;1091;1447292,01
202312;1;MG;30290;BMG;1110;1579615,28
202312;1;MG;10045;BRADESCO;589;699016,49
202312;1;MG;31976;BRB;14;18126,93
202312;1;MG;49944;BTG PACTUAL;3521;5088046,70
202312;1;MG;52072;C6 BANK;413;498026,20
202312;1;MG;51626;CAIXA ECONÔMICA FEDERAL;2532;2930228,20
202312;1;MG;66398496;CC CREDIARA LTDA.;2;1789,09
202312;1;MG;68512748;CC CREDIESMERALDAS LTDA.;1;389,70
202312;1;MG;65239402;CC UNIÃO DO CENTRO OESTE DE MINAS;3;4418,24
202312;1;MG;14046512;CCLA MARGEM ESQUERDA DO URUCUI;4;4417,57
202312;1;MG;1736516;CCLA REG. CTR. E OESTE MINEIRO;2;3494,47
202312;1;MG;7026923;CCLA SICOOB ARENITO PARANÁ / SÃO PAULO;1;336,75
202312;1;MG;1703620;CCLA UNIÃO CENTRO OESTE MINAS;6;10653,74
202312;1;MG;19402130;CECM EMPR EST HOSP BH RM ZM;1;218,31
202312;1;MG;51884;INTER;4426;5623353,48
202312;1;MG;10069;ITAU;1477;1869708,13
202312;1;MG;52058;NUBANK;4031;4730042,00
202312;1;MG;30379;SANTANDER;1149;1359005,39
202312;1;MG;51011;VOTORANTIM;57;99669,00
202312;1;MS;51750;BANCO SICOOB;15;18155,68
202312;1;MS;30173;BANRISUL;2;5689,72
202312;1;MS;49906;BB;372;490088,47
202312;1;MS;30290;BMG;156;235736,99
202312;1;MS;10045;BRADESCO;237;292457,69
202312;1;MS;31976;BRB;3;4762,67
202312;1;MS;49944;BTG PACTUAL;857;1200244,87
202312;1;MS;52072;C6 BANK;95;123127,59
202312;1;MS;51626;CAIXA ECONÔMICA FEDERAL;586;672756,66
202312;1;MS;51884;INTER;496;639948,22
202312;1;MS;10069;ITAU;168;221869,53
202312;1;MS;52058;NUBANK;1068;1193296,20
202312;1;MS;30379;SANTANDER;257;285251,04
202312;1;MS;51011;VOTORANTIM;15;23582,21
202312;1;MT;51750;BANCO SICOOB;22;37635,55
202312;1;MT;30173;BANRISUL;6;13306,29
202312;1;MT;49906;BB;443;636163,25
202312;1;MT;30290;BMG;221;355068,31
202312;1;MT;10045;BRADESCO;183;258113,80
202312;1;MT;31976;BRB;7;6220,97
202312;1;MT;49944;BTG PACTUAL;896;1440914,07
202312;1;MT;52072;C6 BANK;103;144622,26
202312;1;MT;51626;CAIXA ECONÔMICA FEDERAL;406;587060,65
202312;1;MT;2015588;CCLA DO CENTRO SUL RONDONIENSE;2;4918,32
202312;1;MT;23623636;CCLA NORTE DE MATO GROSSO - SICOOB NORTE MT;4;5862,45
202312;1;MT;51884;INTER;561;822213,50
202312;1;MT;10069;ITAU;174;242093,40
202312;1;MT;52058;NUBANK;983;1385628,80
202312;1;MT;30379;SANTANDER;254;339735,70
202312;1;MT;3632872;SICOOB CREDISUL;7;11966,49
202312;1;MT;51011;VOTORANTIM;21;24728,75
202312;1;PA;51750;BANCO SICOOB;4;7292,23
202312;1;PA;30173;BANRISUL;2;1998,13
202312;1;PA;49906;BB;633;695423,33
202312;1;PA;4913711;BCO DO EST. DO PA S.A.;20;56875,66
202312;1;PA;30290;BMG;222;291995,27
202312;1;PA;10045;BRADESCO;280;287170,81
202312;1;PA;31976;BRB;5;7582,91
202312;1;PA;49944;BTG PACTUAL;1254;1557088,23
202312;1;PA;52072;C6 BANK;166;208901,35
202312;1;PA;51626;CAIXA ECONÔMICA FEDERAL;597;540336,23
202312;1;PA;37079720;CCLA SICOOB CREDIJUSTRA;1;860,71
202312;1;PA;51884;INTER;1126;1299145,21
202312;1;PA;10069;ITAU;368;428463,00
202312;1;PA;52058;NUBANK;1734;1661249,16
202312;1;PA;30379;SANTANDER;409;388360,54
202312;1;PA;51011;VOTORANTIM;27;30961,58
202312;1;PB;51750;BANCO SICOOB;6;8695,24
202312;1;PB;30173;BANRISUL;3;1519,61
202312;1;PB;49906;BB;360;447602,20
202312;1;PB;30290;BMG;165;221403,80
202312;1;PB;10045;BRADESCO;182;193600,26
202312;1;PB;31976;BRB;38;47755,80
202312;1;PB;49944;BTG PACTUAL;884;1176642,13
202312;1;PB;52072;C6 BANK;65;72479,67
202312;1;PB;51626;CAIXA ECONÔMICA FEDERAL;540;562856,68
202312;1;PB;51884;INTER;673;828173,26
202312;1;PB;10069;ITAU;161;202886,66
202312;1;PB;52058;NUBANK;1061;1216291,31
202312;1;PB;30379;SANTANDER;201;214647,45
202312;1;PB;51011;VOTORANTIM;22;22089,71
202312;1;PE;51750;BANCO SICOOB;6;8999,47
202312;1;PE;30173;BANRISUL;2;2018,86
202312;1;PE;49906;BB;589;707664,96
202312;1;PE;30290;BMG;398;555064,41
202312;1;PE;10045;BRADESCO;407;472803,08
202312;1;PE;31976;BRB;8;10955,11
202312;1;PE;49944;BTG PACTUAL;1883;2552857,44
202312;1;PE;52072;C6 BANK;170;187832,38
202312;1;PE;51626;CAIXA ECONÔMICA FEDERAL;1114;1173038,69
202312;1;PE;51884;INTER;1484;1829184,70
202312;1;PE;10069;ITAU;564;664827,44
202312;1;PE;52058;NUBANK;2218;2301074,77
202312;1;PE;30379;SANTANDER;627;711698,95
202312;1;PE;51011;VOTORANTIM;29;33108,97
202312;1;PI;30173;BANRISUL;1;1558,48
202312;1;PI;49906;BB;440;556237,97
202312;1;PI;30290;BMG;116;185285,59
202312;1;PI;10045;BRADESCO;98;127720,37
202312;1;PI;31976;BRB;10;14848,07
202312;1;PI;49944;BTG PACTUAL;643;956452,43
202312;1;PI;52072;C6 BANK;53;57982,16
202312;1;PI;51626;CAIXA ECONÔMICA FEDERAL;438;476148,86
202312;1;PI;51884;INTER;467;589046,02
202312;1;PI;10069;ITAU;108;128447,20
202312;1;PI;52058;NUBANK;925;1060749,85
202312;1;PI;30379;SANTANDER;133;142873,68
202312;1;PI;51011;VOTORANTIM;11;14382,62
202312;1;PR;51750;BANCO SICOOB;48;62592,18
202312;1;PR;30173;BANRISUL;11;21645,08
202312;1;PR;49906;BB;577;768843,69
202312;1;PR;30290;BMG;414;623201,18
202312;1;PR;10045;BRADESCO;341;441715,31
202312;1;PR;31976;BRB;12;14113,01
202312;1;PR;49944;BTG PACTUAL;2219;3132935,79
202312;1;PR;52072;C6 BANK;290;329809,72
202312;1;PR;51626;CAIXA ECONÔMICA FEDERAL;1083;1210038,89
202312;1;PR;2015588;CCLA DO CENTRO SUL RONDONIENSE;1;1195,73
202312;1;PR;7026923;CCLA SICOOB ARENITO PARANÁ / SÃO PAULO;3;3437,91
202312;1;PR;2090126;CCLA SICOOB VALCREDI SUL;1;1794,58
202312;1;PR;51884;INTER;1311;1819371,03
202312;1;PR;10069;ITAU;750;900670,29
202312;1;PR;52058;NUBANK;2368;2740821,14
202312;1;PR;30379;SANTANDER;534;653274,42
202312;1;PR;3632872;SICOOB CREDISUL;2;6489,83
202312;1;PR;51011;VOTORANTIM;28;37642,51
202312;1;RJ;51750;BANCO SICOOB;30;39720,65
202312;1;RJ;30173;BANRISUL;17;23541,49
202312;1;RJ;49906;BB;888;1088796,30
202312;1;RJ;30290;BMG;855;1178542,29
202312;1;RJ;10045;BRADESCO;967;1015680,65
202312;1;RJ;31976;BRB;42;55922,34
202312;1;RJ;49944;BTG PACTUAL;4238;5440595,97
202312;1;RJ;52072;C6 BANK;634;699252,22
202312;1;RJ;51626;CAIXA ECONÔMICA FEDERAL;2382;2399677,95
202312;1;RJ;51884;INTER;3223;3926201,72
202312;1;RJ;10069;ITAU;2749;2992207,94
202312;1;RJ;52058;NUBANK;5366;5422967,05
202312;1;RJ;30379;SANTANDER;2107;2249926,06
202312;1;RJ;51011;VOTORANTIM;65;91630,03
202312;1;RN;51750;BANCO SICOOB;10;17306,52
202312;1;RN;30173;BANRISUL;2;4730,15
202312;1;RN;49906;BB;439;528270,59
202312;1;RN;30290;BMG;154;238664,96
202312;1;RN;10045;BRADESCO;97;107888,36
202312;1;RN;31976;BRB;6;7884,32
202312;1;RN;49944;BTG PACTUAL;696;919222,29
202312;1;RN;52072;C6 BANK;61;70230,15
202312;1;RN;51626;CAIXA ECONÔMICA FEDERAL;401;384885,14
202312;1;RN;51884;INTER;540;674907,57
202312;1;RN;10069;ITAU;164;180375,57
202312;1;RN;52058;NUBANK;855;906432,45
202312;1;RN;30379;SANTANDER;173;183658,01
202312;1;RN;51011;VOTORANTIM;23;27655,64
202312;1;RO;51750;BANCO SICOOB;11;16213,07
202312;1;RO;49906;BB;298;410883,75
202312;1;RO;30290;BMG;85;133192,99
202312;1;RO;10045;BRADESCO;87;95184,17
202312;1;RO;31976;BRB;2;3791,37
202312;1;RO;49944;BTG PACTUAL;481;755035,50
202312;1;RO;8044854;C.C. DO CENTRO DO ESTADO DE RONDÔNIA;9;10137,04
202312;1;RO;52072;C6 BANK;47;54861,04
202312;1;RO;51626;CAIXA ECONÔMICA FEDERAL;314;399609,33
202312;1;RO;4751713;CC INV DE RONDÔNIA - SICOOB CREDJURD;4;10071,65
202312;1;RO;2015588;CCLA DO CENTRO SUL RONDONIENSE;26;35871,08
202312;1;RO;51884;INTER;338;514772,57
202312;1;RO;10069;ITAU;87;131697,86
202312;1;RO;52058;NUBANK;750;944939,90
202312;1;RO;30379;SANTANDER;168;227384,11
202312;1;RO;5203605;SICOOB AMAZÔNIA;11;18890,43
202312;1;RO;3632872;SICOOB CREDISUL;15;31236,60
202312;1;RO;51011;VOTORANTIM;17;23511,15
202312;1;RR;30173;BANRISUL;2;1571,79
202312;1;RR;49906;BB;95;112499,40
202312;1;RR;30290;BMG;16;28353,40
202312;1;RR;10045;BRADESCO;9;9569,59
202312;1;RR;49944;BTG PACTUAL;119;161090,98
202312;1;RR;52072;C6 BANK;19;16659,50
202312;1;RR;51626;CAIXA ECONÔMICA FEDERAL;52;56098,44
202312;1;RR;2137018;CCLA DE RORAIMA LTDA.;1;1996,19
202312;1;RR;51884;INTER;100;133918,52
202312;1;RR;10069;ITAU;33;38337,10
202312;1;RR;52058;NUBANK;185;205396,06
202312;1;RR;30379;SANTANDER;41;64923,21
202312;1;RR;3632872;SICOOB CREDISUL;1;4374,90
202312;1;RR;51011;VOTORANTIM;2;1378,52
202312;1;RS;51750;BANCO SICOOB;18;23947,37
202312;1;RS;30173;BANRISUL;704;835839,72
202312;1;RS;49906;BB;553;675698,11
202312;1;RS;30290;BMG;408;553330,38
202312;1;RS;10045;BRADESCO;260;301405,70
202312;1;RS;31976;BRB;4;4993,15
202312;1;RS;49944;BTG PACTUAL;2105;2890364,52
202312;1;RS;52072;C6 BANK;229;263810,86
202312;1;RS;51626;CAIXA ECONÔMICA FEDERAL;1385;1447598,27
202312;1;RS;78825270;CCLA MAXI ALFA;2;1923,63
202312;1;RS;81014060;CCLAA ITAIPU SICOOB CREDITAIPU;1;1399,50
202312;1;RS;51884;INTER;1364;1855647,79
202312;1;RS;10069;ITAU;470;555612,22
202312;1;RS;52058;NUBANK;2419;2541951,07
202312;1;RS;30379;SANTANDER;759;820229,10
202312;1;RS;51011;VOTORANTIM;38;49111,57
202312;1;SC;51750;BANCO SICOOB;30;32488,82
202312;1;SC;30173;BANRISUL;16;18996,59
202312;1;SC;49906;BB;411;525261,12
202312;1;SC;30290;BMG;252;367700,03
202312;1;SC;10045;BRADESCO;173;220202,21
202312;1;SC;31976;BRB;6;7598,78
202312;1;SC;49944;BTG PACTUAL;1294;2002042,31
202312;1;SC;52072;C6 BANK;191;247469,06
202312;1;SC;51626;CAIXA ECONÔMICA FEDERAL;607;770621,82
202312;1;SC;85291086;CC LITORÂNEA;7;11929,11
202312;1;SC;86829827;CCLA DO VALE;2;2826,94
202312;1;SC;78825270;CCLA MAXI ALFA;23;46825,54
202312;1;SC;2090126;CCLA SICOOB VALCREDI SUL;1;5068,24
202312;1;SC;81014060;CCLAA ITAIPU SICOOB CREDITAIPU;2;4793,20
202312;1;SC;78862083;COOP NOVOS CAMPOS;1;1903,99
202312;1;SC;51884;INTER;803;1149837,96
202312;1;SC;10069;ITAU;282;378545,30
202312;1;SC;52058;NUBANK;1340;1700621,25
202312;1;SC;30379;SANTANDER;328;428142,82
202312;1;SC;51011;VOTORANTIM;18;23975,42
202312;1;SE;51750;BANCO SICOOB;1;2502,58
202312;1;SE;30173;BANRISUL;2;4195,04
202312;1;SE;49906;BB;159;178947,48
202312;1;SE;30290;BMG;146;208956,03
202312;1;SE;10045;BRADESCO;52;54122,82
202312;1;SE;31976;BRB;2;2251,26
202312;1;SE;49944;BTG PACTUAL;470;560490,00
202312;1;SE;52072;C6 BANK;35;34584,33
202312;1;SE;51626;CAIXA ECONÔMICA FEDERAL;302;353485,02
202312;1;SE;51884;INTER;359;422874,50
202312;1;SE;10069;ITAU;52;58276,48
202312;1;SE;52058;NUBANK;555;600283,82
202312;1;SE;30379;SANTANDER;80;93798,28
202312;1;SE;51011;VOTORANTIM;8;6529,44
202312;1;SP;51750;BANCO SICOOB;64;77937,33
202312;1;SP;30173;BANRISUL;34;67997,86
202312;1;SP;49906;BB;2581;3279295,43
202312;1;SP;30290;BMG;2253;3051583,78
202312;1;SP;10045;BRADESCO;2582;2840410,82
202312;1;SP;31976;BRB;31;38532,44
202312;1;SP;49944;BTG PACTUAL;12247;16561145,51
202312;1;SP;52072;C6 BANK;1559;1772060,80
202312;1;SP;51626;CAIXA ECONÔMICA FEDERAL;4379;4742422,11
202312;1;SP;7026923;CCLA SICOOB ARENITO PARANÁ / SÃO PAULO;1;858,27
202312;1;SP;69346856;CECM DOS PROFISSIONAIS DA SAUDE DA REG ALTA MOGIANA;1;1063,25
202312;1;SP;51884;INTER;7289;9501830,47
202312;1;SP;10069;ITAU;5491;6301395,74
202312;1;SP;52058;NUBANK;12997;14206223,75
202312;1;SP;30379;SANTANDER;5013;5631370,91
202312;1;SP;51011;VOTORANTIM;212;290609,39
202312;1;TO;51750;BANCO SICOOB;5;5357,44
202312;1;TO;49906;BB;174;187542,65
202312;1;TO;30290;BMG;34;44040,72
202312;1;TO;10045;BRADESCO;49;45227,50
202312;1;TO;31976;BRB;5;8498,02
202312;1;TO;49944;BTG PACTUAL;196;290620,19
202312;1;TO;52072;C6 BANK;23;28669,93
202312;1;TO;51626;CAIXA ECONÔMICA FEDERAL;108;111424,56
202312;1;TO;51884;INTER;165;198758,84
202312;1;TO;10069;ITAU;38;50403,72
202312;1;TO;52058;NUBANK;321;319092,95
202312;1;TO;30379;SANTANDER;55;64733,21
202312;1;TO;51011;VOTORANTIM;8;8535,71
202312;2;AC;49906;BB;13;653676,06
202312;2;AC;17351180;BCO TRIANGULO S.A.;39;46198,92
202312;2;AC;10045;BRADESCO;10;49368,24
202312;2;AC;49944;BTG PACTUAL;1;2181,54
202312;2;AC;52072;C6 BANK;2;983,40
202312;2;AC;51626;CAIXA ECONÔMICA FEDERAL;20;34800,05
202312;2;AC;10069;ITAU;27;152200,98
202312;2;AC;30379;SANTANDER;35;160570,95
202312;2;AC;51011;VOTORANTIM;11;28940,27
202312;2;AL;49906;BB;38;392802,59
202312;2;AL;17351180;BCO TRIANGULO S.A.;63;47956,07
202312;2;AL;10045;BRADESCO;36;161741,18
202312;2;AL;49944;BTG PACTUAL;1;690,67
202312;2;AL;52072;C6 BANK;10;155304,86
202312;2;AL;51626;CAIXA ECONÔMICA FEDERAL;135;289841,02
202312;2;AL;10069;ITAU;258;745421,13
202312;2;AL;30379;SANTANDER;47;182070,79
202312;2;AL;51011;VOTORANTIM;43;145001,45
202312;2;AM;49906;BB;31;244429,62
202312;2;AM;17351180;BCO TRIANGULO S.A.;122;111343,25
202312;2;AM;10045;BRADESCO;134;1378070,80
202312;2;AM;49944;BTG PACTUAL;4;5859,57
202312;2;AM;52072;C6 BANK;20;82669,65
202312;2;AM;51626;CAIXA ECONÔMICA FEDERAL;89;173090,31
202312;2;AM;51884;INTER;1;11203,85
202312;2;AM;10069;ITAU;224;442553,30
202312;2;AM;30379;SANTANDER;116;367033,29
202312;2;AM;51011;VOTORANTIM;40;194084,98
202312;2;AP;49906;BB;25;117655,76
202312;2;AP;4913711;BCO DO EST. DO PA S.A.;1;21530,16
202312;2;AP;17351180;BCO TRIANGULO S.A.;9;11072,83
202312;2;AP;10045;BRADESCO;5;64333,09
202312;2;AP;49944;BTG PACTUAL;1;7177,47
202312;2;AP;52072;C6 BANK;4;7069,93
202312;2;AP;51626;CAIXA ECONÔMICA FEDERAL;27;69982,82
202312;2;AP;10069;ITAU;25;56842,73
202312;2;AP;30379;SANTANDER;23;44890,00
202312;2;AP;51011;VOTORANTIM;7;22990,26
202312;2;BA;49906;BB;173;1487026,60
202312;2;BA;13009717;BCO DO EST. DE SE S.A.;2;9853,24
202312;2;BA;17351180;BCO TRIANGULO S.A.;176;202541,48
202312;2;BA;10045;BRADESCO;226;1834764,80
202312;2;BA;49944;BTG PACTUAL;13;32048,86
202312;2;BA;52072;C6 BANK;64;395329,67
202312;2;BA;51626;CAIXA ECONÔMICA FEDERAL;488;792496,18
202312;2;BA;51884;INTER;2;4988,11
202312;2;BA;10069;ITAU;1002;2867061,76
202312;2;BA;30379;SANTANDER;414;2123302,94
202312;2;BA;51011;VOTORANTIM;127;505970,47
202312;2;CE;49906;BB;116;1157778,30
202312;2;CE;17351180;BCO TRIANGULO S.A.;70;60202,16
202312;2;CE;10045;BRADESCO;131;1134173,18
202312;2;CE;49944;BTG PACTUAL;14;47100,54
202312;2;CE;52072;C6 BANK;45;220806,87
202312;2;CE;51626;CAIXA ECONÔMICA FEDERAL;262;305855,36
202312;2;CE;51884;INTER;2;8145,64
202312;2;CE;10069;ITAU;646;1523142,66
202312;2;CE;30379;SANTANDER;215;876943,28
202312;2;CE;51011;VOTORANTIM;116;542157,16
202312;2;DF;49906;BB;72;836864,52
202312;2;DF;17351180;BCO TRIANGULO S.A.;19;23851,80
202312;2;DF;10045;BRADESCO;59;170429,22
202312;2;DF;49944;BTG PACTUAL;7;12558,69
202312;2;DF;52072;C6 BANK;25;217534,65
202312;2;DF;51626;CAIXA ECONÔMICA FEDERAL;190;398578,91
202312;2;DF;51884;INTER;2;22605,75
202312;2;DF;10069;ITAU;410;1230754,76
202312;2;DF;30379;SANTANDER;124;992494,81
202312;2;DF;51011;VOTORANTIM;56;297300,32
202312;2;ES;49906;BB;42;453567,21
202312;2;ES;17351180;BCO TRIANGULO S.A.;44;54125,51
202312;2;ES;10045;BRADESCO;31;253309,53
202312;2;ES;49944;BTG PACTUAL;4;8360,44
202312;2;ES;52072;C6 BANK;24;116171,25
202312;2;ES;51626;CAIXA ECONÔMICA FEDERAL;110;216531,84
202312;2;ES;51884;INTER;2;9055,57
202312;2;ES;10069;ITAU;238;568374,64
202312;2;ES;30379;SANTANDER;135;519528,47
202312;2;ES;51011;VOTORANTIM;55;317076,17
202312;2;GO;49906;BB;106;817742,89
202312;2;GO;17351180;BCO TRIANGULO S.A.;38;52539,26
202312;2;GO;10045;BRADESCO;106;565510,64
202312;2;GO;49944;BTG PACTUAL;7;17057,53
202312;2;GO;52072;C6 BANK;42;199502,79
202312;2;GO;51626;CAIXA ECONÔMICA FEDERAL;339;620236,05
202312;2;GO;51884;INTER;3;21408,33
202312;2;GO;10069;ITAU;610;1538547,65
202312;2;GO;30379;SANTANDER;213;1300886,97
202312;2;GO;51011;VOTORANTIM;103;615374,20
202312;2;MA;49906;BB;140;1287875,90
202312;2;MA;7237373;BCO DO NORDESTE DO BRASIL S.A.;1;6214,71
202312;2;MA;17351180;BCO TRIANGULO S.A.;62;130781,88
202312;2;MA;10045;BRADESCO;87;906477,12
202312;2;MA;52072;C6 BANK;18;32703,81
202312;2;MA;51626;CAIXA ECONÔMICA FEDERAL;135;263742,65
202312;2;MA;10069;ITAU;181;574451,34
202312;2;MA;30379;SANTANDER;127;785326,35
202312;2;MA;51011;VOTORANTIM;53;222431,19
202312;2;MG;49906;BB;235;2663218,45
202312;2;MG;17351180;BCO TRIANGULO S.A.;210;216995,33
202312;2;MG;10045;BRADESCO;245;1704808,17
202312;2;MG;49944;BTG PACTUAL;22;44073,05
202312;2;MG;52072;C6 BANK;101;737304,07
202312;2;MG;51626;CAIXA ECONÔMICA FEDERAL;656;924423,77
202312;2;MG;51884;INTER;8;25584,02
202312;2;MG;10069;ITAU;1586;3923676,50
202312;2;MG;30379;SANTANDER;656;3511111,68
202312;2;MG;51011;VOTORANTIM;375;1470706,08
202312;2;MS;49906;BB;78;892985,51
202312;2;MS;17351180;BCO TRIANGULO S.A.;42;39930,20
202312;2;MS;10045;BRADESCO;73;707468,86
202312;2;MS;49944;BTG PACTUAL;1;4845,71
202312;2;MS;52072;C6 BANK;17;73149,74
202312;2;MS;51626;CAIXA ECONÔMICA FEDERAL;96;194816,04
202312;2;MS;51884;INTER;1;1685,53
202312;2;MS;10069;ITAU;185;468054,75
202312;2;MS;30379;SANTANDER;145;619562,56
202312;2;MS;51011;VOTORANTIM;115;594257,98
202312;2;MT;49906;BB;92;794457,92
202312;2;MT;4913711;BCO DO EST. DO PA S.A.;1;5475,22
202312;2;MT;17351180;BCO TRIANGULO S.A.;39;42802,10
202312;2;MT;10045;BRADESCO;62;652459,71
202312;2;MT;49944;BTG PACTUAL;3;25382,62
202312;2;MT;52072;C6 BANK;22;47529,93
202312;2;MT;51626;CAIXA ECONÔMICA FEDERAL;141;315445,04
202312;2;MT;10069;ITAU;165;380771,81
202312;2;MT;30379;SANTANDER;125;688626,62
202312;2;MT;51011;VOTORANTIM;97;647358,73
202312;2;PA;49906;BB;97;809664,44
202312;2;PA;4913711;BCO DO EST. DO PA S.A.;32;470867,03
202312;2;PA;17351180;BCO TRIANGULO S.A.;170;180673,84
202312;2;PA;10045;BRADESCO;121;810802,13
202312;2;PA;49944;BTG PACTUAL;5;64497,08
202312;2;PA;52072;C6 BANK;26;89578,70
202312;2;PA;51626;CAIXA ECONÔMICA FEDERAL;215;277352,60
202312;2;PA;51884;INTER;1;2379,15
202312;2;PA;10069;ITAU;349;835578,23
202312;2;PA;30379;SANTANDER;193;1148535,78
202312;2;PA;51011;VOTORANTIM;60;305049,06
202312;2;PB;49906;BB;53;505584,65
202312;2;PB;17351180;BCO TRIANGULO S.A.;74;75597,73
202312;2;PB;10045;BRADESCO;80;865643,94
202312;2;PB;49944;BTG PACTUAL;4;18389,30
202312;2;PB;52072;C6 BANK;15;179451,62
202312;2;PB;51626;CAIXA ECONÔMICA FEDERAL;115;165036,36
202312;2;PB;10069;ITAU;294;781322,39
202312;2;PB;30379;SANTANDER;106;841663,83
202312;2;PB;51011;VOTORANTIM;74;383313,66
202312;2;PE;49906;BB;82;498506,53
202312;2;PE;17351180;BCO TRIANGULO S.A.;133;107666,71
202312;2;PE;10045;BRADESCO;182;2170357,07
202312;2;PE;49944;BTG PACTUAL;11;31746,75
202312;2;PE;52072;C6 BANK;49;300949,21
202312;2;PE;51626;CAIXA ECONÔMICA FEDERAL;209;381849,72
202312;2;PE;10069;ITAU;819;2271924,93
202312;2;PE;30379;SANTANDER;297;1292597,64
202312;2;PE;51011;VOTORANTIM;81;255340,38
202312;2;PI;49906;BB;90;616206,26
202312;2;PI;17351180;BCO TRIANGULO S.A.;18;16320,87
202312;2;PI;10045;BRADESCO;29;316323,21
202312;2;PI;49944;BTG PACTUAL;4;7931,91
202312;2;PI;52072;C6 BANK;7;116216,62
202312;2;PI;51626;CAIXA ECONÔMICA FEDERAL;145;317674,20
202312;2;PI;10069;ITAU;135;347672,29
202312;2;PI;30379;SANTANDER;64;272255,46
202312;2;PI;51011;VOTORANTIM;38;192051,29
202312;2;PR;49906;BB;130;1198061,81
202312;2;PR;17351180;BCO TRIANGULO S.A.;107;197809,64
202312;2;PR;10045;BRADESCO;194;1425010,77
202312;2;PR;49944;BTG PACTUAL;6;15532,91
202312;2;PR;52072;C6 BANK;89;558702,61
202312;2;PR;51626;CAIXA ECONÔMICA FEDERAL;457;995191,04
